UTaU_3AT_M1_1, 0.00398164, 1.19583
UTaU_3AT_M1_2, 0.00159923, 1.12765
UTaU_3AT_M1_3, 0.000498411, 1.23469
UTaU_3AT_M2_0, -3.37631e-05, 0.980514
UTaU_3AT_M2_1, -0.000277452, 0.957333
UTaU_3AT_M2_2, 0.00194932, 1.00243
UTaU_3AT_M2_3, -0.000851414, 1.03583
UTaU_3AT_M3_0, 0.00117987, 1.01642
UTaU_3AT_M3_1, 0.00165872, 0.953434
UTaU_3AT_M3_2, 0.000683671, 1.02462
UTaU_3AT_M3_3, -0.00180378, 1.01117
UTaU_3AT_M4_0, 0.000959364, 0.903132
UTaU_3AT_M4_1, 0.0017454, 0.846792
UTaU_3AT_M4_2, 0.00826903, 0.838743
UTaU_3AT_M4_3, 0.0127582, 0.85387
UTaU_3AT_S1_0, -0.000411186, 1.07171
UTaU_3AT_S1_1, -0.0020829, 1.05631
UTaU_3AT_S1_2, -3.6176e-05, 1.06902
UTaU_3AT_S1_3, -0.000703465, 1.10307
UTaU_3AT_S2_0, -0.00344139, 0.922921
UTaU_3AT_S2_1, 0.000501253, 0.921864
UTaU_3AT_S2_2, -0.00027735, 0.939996
UTaU_3AT_S2_3, 0.000947351, 0.91262
UTaU_3AT_S3_0, 0.000539231, 0.943338
UTaU_3AT_S3_1, 0.000633432, 0.89378
UTaU_3AT_S3_2, 0.00329044, 0.831764
UTaU_3AT_S3_3, 0.0112893, 0.851708
UTaU_3CB_M1_0, -0.00306082, 1.42065
UTaU_3CB_M1_1, -0.00122797, 1.38167
UTaU_3CB_M1_2, -0.00257841, 1.39413
UTaU_3CB_M1_3, 0.000592817, 1.45318
UTaU_3CB_M2_0, -0.000817086, 1.04753
UTaU_3CB_M2_1, -0.00058264, 1.04253
UTaU_3CB_M2_2, 0.00114774, 1.0559
UTaU_3CB_M2_3, -0.00375266, 1.06571
UTaU_3CB_M3_0, 0.00241773, 0.974099
UTaU_3CB_M3_1, 0.00106098, 0.962194
UTaU_3CB_M3_2, 0.00229991, 0.976933
UTaU_3CB_M3_3, 0.00498101, 1.02007
UTaU_3CB_M4_0, 0.00842292, 0.899534
UTaU_3CB_M4_1, 0.00105963, 0.915351
UTaU_3CB_M4_2, 0.00661144, 0.89167
UTaU_3CB_M4_3, 0.00220559, 0.957618
UTaU_3CB_S1_0, -0.00277776, 1.49279
UTaU_3CB_S1_1, -0.000863863, 1.47291
UTaU_3CB_S1_2, -0.00379806, 1.46975
UTaU_3CB_S1_3, -0.00254932, 1.50119
UTaU_3CB_S3_0, 0.00014835, 0.989418
UTaU_3CB_S3_1, 0.00129819, 0.975453
UTaU_3CT_M1_0, 0.00339854, 1.33083
UTaU_3CT_M1_1, 0.00516456, 1.31032
UTaU_3CT_M1_2, 0.00453463, 1.29052
UTaU_3CT_M1_3, 0.00576281, 1.34506
UTaU_3CT_M2_0, -1.19054e-05, 1.03988
UTaU_3CT_M2_1, -0.000167809, 1.01317
UTaU_3CT_M3_0, 0.00393608, 1.0127
UTaU_3CT_M3_1, 0.00374975, 0.961543
UTaU_3CT_M3_2, -0.0015876, 0.991585
UTaU_3CT_M3_3, -0.00175993, 1.03802
UTaU_3CT_M4_0, 0.00500079, 0.969836
UTaU_3CT_M4_1, 0.00991687, 0.872252
UTaU_3CT_M4_2, 0.00314282, 0.867668
UTaU_3CT_M4_3, 0.0132237, 0.969317
UTaU_3CT_S1_0, -0.000936104, 1.26117
UTaU_3CT_S1_1, 0.00291596, 1.21064
UTaU_3CT_S1_2, 0.00229942, 1.2117
UTaU_3CT_S1_3, 0.00116713, 1.29825
UTaU_3CT_S2_0, 0.000328327, 1.01064
UTaU_3CT_S2_1, 0.000183122, 0.947258
UTaU_3CT_S2_2, 0.00156476, 0.945132
UTaU_3CT_S2_3, 0.00230628, 0.952192
UTaU_3CT_S3_0, 0.00224123, 0.968249
UTaU_3CT_S3_1, 0.00956073, 0.849432
UTaU_3CT_S3_2, 0.00821599, 0.804945
UTaU_3CT_S3_3, -0.000397248, 0.833452
UTaU_4AB_M1_0, 0.000484736, 0.997538
UTaU_4AB_M1_1, 0.0010055, 1.00561
UTaU_4AB_M1_2, 0.00123298, 0.992116
UTaU_4AB_M1_3, 0.00160816, 0.997472
UTaU_4AB_M2_0, 0.00219262, 0.908405
UTaU_4AB_M2_1, 0.000592541, 0.916759
UTaU_4AB_M2_2, -0.000230648, 0.93043
UTaU_4AB_M2_3, -8.05958e-05, 0.91283
UTaU_4AB_M3_0, 0.00572335, 0.829446
UTaU_4AB_M3_1, 0.00897339, 0.864839
UTaU_4AB_M3_2, 0.0016455, 0.898403
UTaU_4AB_M3_3, 0.000589337, 0.943219
UTaU_4AB_M4_0, 0.00942609, 0.847683
UTaU_4AB_M4_1, 0.00184326, 0.937497
UTaU_4AB_M4_2, 0.00377141, 0.923257
UTaU_4AB_M4_3, 0.00238668, 0.947041
UTaU_4AB_S1_0, -0.000302206, 1.01237
UTaU_4AB_S1_1, -0.000283183, 1.04054
UTaU_4AB_S1_2, 0.000540436, 1.02953
UTaU_4AB_S1_3, 0.0014605, 1.0427
UTaU_4AB_S2_0, 0.00620915, 0.8717
UTaU_4AB_S2_1, 0.00448535, 0.814024
UTaU_4AB_S2_2, 0.000946732, 0.910389
UTaU_4AB_S2_3, 0.0125929, 0.83978
UTaU_4AB_S3_0, 0.00794539, 0.831559
UTaU_4AB_S3_1, 2.2661e-05, 0.818702
UTaU_4AB_S3_2, 0.00276451, 0.790954
UTaU_4AB_S3_3, 0.000217478, 0.900163
UTaU_4AT_M1_0, -0.00154857, 0.994487
UTaU_4AT_M1_1, -0.00215817, 1.00958
UTaU_4AT_M1_2, -0.00156475, 0.982808
UTaU_4AT_M1_3, -0.00195415, 1.01892
UTaU_4AT_M2_0, -0.000101459, 0.944939
UTaU_4AT_M2_1, 9.49289e-05, 0.947174
UTaU_4AT_M2_2, 0.000392527, 0.959885
UTaU_4AT_M2_3, -0.000571685, 0.955856
UTaU_4AT_M3_0, 0.00603389, 0.814199
UTaU_4AT_M3_1, 0.00905114, 0.775675
UTaU_4AT_M3_2, 0.00167319, 0.794473
UTaU_4AT_M3_3, 0.00335458, 0.810389
UTaU_4AT_S1_0, -0.0015179, 0.999733
UTaU_4AT_S1_1, 0.0016097, 1.00747
UTaU_4AT_S1_2, -0.000693731, 1.00286
UTaU_4AT_S1_3, -0.000925332, 1.03625
UTaU_4AT_S2_0, -0.00206889, 0.913971
UTaU_4AT_S2_1, 0.000108814, 0.942682
UTaU_4AT_S2_2, 0.000145019, 0.933887
UTaU_4AT_S2_3, -0.000924087, 0.964766
UTaU_4AT_S3_0, 0.00556563, 0.878365
UTaU_4AT_S3_1, 0.00940682, 0.835222
UTaU_4AT_S3_2, 0.00857142, 0.838355
UTaU_4AT_S3_3, 0.0102818, 0.888222
UTaU_4CB_M1_0, -0.00256499, 1.02298
UTaU_4CB_M1_1, -0.00233818, 1.02095
UTaU_4CB_M1_2, -0.000439956, 1.00711
UTaU_4CB_M1_3, 0.000673528, 1.00757
UTaU_4CB_M2_0, 0.000251857, 0.934914
UTaU_4CB_M2_1, 0.000886774, 0.924294
UTaU_4CB_M2_2, 0.000557782, 0.915221
UTaU_4CB_M2_3, 0.00106259, 0.909337
UTaU_4CB_M3_0, 0.0067604, 0.789886
UTaU_4CB_M3_1, -0.00020526, 0.789224
UTaU_4CB_M3_2, 0.00370996, 0.786344
UTaU_4CB_M3_3, 0.0088823, 0.781259
UTaU_4CB_M4_0, 0.00575177, 0.815577
UTaU_4CB_M4_1, 0.00231272, 0.817679
UTaU_4CB_M4_2, 0.00549766, 0.836161
UTaU_4CB_M4_3, 0.00039133, 0.835642
UTaU_4CB_S1_0, 0.00521467, 1.06036
UTaU_4CB_S1_1, 0.00483633, 1.04218
UTaU_4CB_S1_2, 0.00152997, 1.05394
UTaU_4CB_S1_3, 0.0018722, 1.08179
UTaU_4CB_S2_0, 0.000749002, 0.937587
UTaU_4CB_S2_1, 0.000177472, 0.9495
UTaU_4CB_S2_2, -0.000932149, 0.965804
UTaU_4CB_S2_3, 0.000426935, 0.969729
UTaU_4CB_S3_0, -0.000183602, 0.92705
UTaU_4CB_S3_1, 0.0147681, 0.841794
UTaU_4CB_S3_2, 0.00149143, 0.826658
UTaU_4CB_S3_3, 0.00163962, 0.833185
UTaU_4CT_M1_0, 0.000940239, 1.03356
UTaU_4CT_M1_1, -0.000677739, 1.02118
UTaU_4CT_M1_2, -3.04819e-05, 0.99654
UTaU_4CT_M1_3, 0.000621085, 1.03099
UTaU_4CT_M2_0, 0.00235655, 0.93897
UTaU_4CT_M2_1, 0.00323206, 0.938546
UTaU_4CT_M2_2, 0.00320426, 0.920051
UTaU_4CT_M2_3, 0.0013052, 0.937792
UTaU_4CT_M3_0, 0.011703, 0.814718
UTaU_4CT_M3_1, 0.00497152, 0.790213
UTaU_4CT_M3_2, 0.00678297, 0.848159
UTaU_4CT_M3_3, 0.000259869, 0.817123
UTaU_4CT_M4_0, 0.00555298, 0.813106
UTaU_4CT_M4_1, 0.00767291, 0.843934
UTaU_4CT_M4_2, 0.00542501, 0.8619
